userid,rating,itemtype,age,gender,occupation,zipcode,timestamp
756,1,Photo,30,F,none,90247,874829743
756,5,Document,30,F,none,90247,874831383
756,3,Document,30,F,none,90247,874827755
756,2,Document,30,F,none,90247,874829446
756,4,Document,30,F,none,90247,874829924
756,3,Menu,30,F,none,90247,874828242
756,4,Menu,30,F,none,90247,874828826
756,2,Menu,30,F,none,90247,874830305
756,5,Menu,30,F,none,90247,874831383
757,3,Layout,26,M,student,55104,888467038
757,4,Layout,26,M,student,55104,888466490
757,2,Layout,26,M,student,55104,888468632
757,5,Layout,26,M,student,55104,888468540
757,4,Adventure,26,M,student,55104,888445714
757,2,Adventure,26,M,student,55104,888445172
757,3,Adventure,26,M,student,55104,888466490
757,5,Adventure,26,M,student,55104,888444007
757,4,Button,26,M,student,55104,888467498
757,3,Button,26,M,student,55104,888468909
757,2,Button,26,M,student,55104,888469113
757,3,Search,26,M,student,55104,888466652
757,4,Search,26,M,student,55104,888445570
757,4,Contact,26,M,student,55104,888445802
757,5,Contact,26,M,student,55104,888445730
757,3,Contact,26,M,student,55104,888466758
757,2,Question,26,M,student,55104,888443531
757,3,Question,26,M,student,55104,888443511
757,5,Question,26,M,student,55104,888445521
757,4,Question,26,M,student,55104,888444400
757,4,Color,26,M,student,55104,888467855
757,3,Color,26,M,student,55104,888467270
757,1,Color,26,M,student,55104,888445218
757,4,Header,26,M,student,55104,888468756
757,3,Header,26,M,student,55104,888443570
757,4,Report,26,M,student,55104,888466461
757,3,Report,26,M,student,55104,888444920
757,5,Report,26,M,student,55104,888466461
757,3,Home,26,M,student,55104,888466683
757,5,Home,26,M,student,55104,888445637
757,4,Home,26,M,student,55104,888445767
757,2,Home,26,M,student,55104,888466614
757,3,Content,26,M,student,55104,888445820
757,4,Content,26,M,student,55104,888445279
757,4,Link,26,M,student,55104,888445684
757,3,Link,26,M,student,55104,888466737
757,4,Space,26,M,student,55104,888466583
757,3,Space,26,M,student,55104,888468871
757,2,Space,26,M,student,55104,888467666
757,5,Space,26,M,student,55104,888443306
757,3,unknown,26,M,student,55104,888466782
757,4,unknown,26,M,student,55104,888445864
757,2,unknown,26,M,student,55104,888445150
757,4,Animation,26,M,student,55104,888467309
757,3,Animation,26,M,student,55104,888469012
757,2,Form,26,M,student,55104,888466683
757,3,Form,26,M,student,55104,888466758
757,4,Form,26,M,student,55104,888444181
757,4,Photo,26,M,student,55104,888445864
757,3,Photo,26,M,student,55104,888445684
757,2,Photo,26,M,student,55104,888467765
757,2,Document,26,M,student,55104,888445172
757,3,Document,26,M,student,55104,888444935
757,4,Document,26,M,student,55104,888444826
757,5,Document,26,M,student,55104,888445298
757,3,Menu,26,M,student,55104,888467269
757,4,Menu,26,M,student,55104,888466583
758,4,Layout,27,M,student,53706,881977669
758,3,Layout,27,M,student,53706,881975243
758,5,Layout,27,M,student,53706,881975243
758,5,Adventure,27,M,student,53706,881975503
758,4,Adventure,27,M,student,53706,881975736
758,3,Adventure,27,M,student,53706,882054250
758,4,Button,27,M,student,53706,882053726
758,3,Button,27,M,student,53706,882054854
758,5,Button,27,M,student,53706,880672523
758,2,Button,27,M,student,53706,883518021
758,1,Button,27,M,student,53706,881977872
758,4,Search,27,M,student,53706,881974880
758,5,Search,27,M,student,53706,881975005
758,2,Search,27,M,student,53706,881974931
758,3,Search,27,M,student,53706,881978057
758,2,Contact,27,M,student,53706,881980315
758,3,Contact,27,M,student,53706,880672830
758,5,Contact,27,M,student,53706,881975119
758,4,Contact,27,M,student,53706,880672727
758,1,Contact,27,M,student,53706,880672321
758,4,Question,27,M,student,53706,888461050
758,5,Question,27,M,student,53706,881978016
758,2,Question,27,M,student,53706,881978864
758,3,Question,27,M,student,53706,881977109
758,3,Color,27,M,student,53706,882054637
758,4,Color,27,M,student,53706,881977872
758,2,Color,27,M,student,53706,882055347
758,5,Color,27,M,student,53706,881975577
758,5,Header,27,M,student,53706,881976061
758,4,Header,27,M,student,53706,881979609
758,3,Header,27,M,student,53706,880672427
758,2,Report,27,M,student,53706,881978326
758,4,Report,27,M,student,53706,881976061
758,3,Report,27,M,student,53706,881976289
758,5,Report,27,M,student,53706,881975539
758,1,Report,27,M,student,53706,882054519
758,5,Home,27,M,student,53706,880672637
758,4,Home,27,M,student,53706,881976919
758,1,Home,27,M,student,53706,882054226
758,3,Home,27,M,student,53706,882055007
758,5,Content,27,M,student,53706,881976746
758,2,Content,27,M,student,53706,883190434
758,4,Content,27,M,student,53706,881977309
758,3,Content,27,M,student,53706,881978460
758,2,Link,27,M,student,53706,880672402
758,4,Link,27,M,student,53706,881975962
758,3,Link,27,M,student,53706,889038958
758,5,Link,27,M,student,53706,885698979
758,4,Space,27,M,student,53706,886743253
758,5,Space,27,M,student,53706,881976089
758,2,Space,27,M,student,53706,881977428
758,3,Space,27,M,student,53706,881976574
758,2,unknown,27,M,student,53706,882055988
758,5,unknown,27,M,student,53706,881974823
758,4,unknown,27,M,student,53706,881295151
758,1,unknown,27,M,student,53706,880672876
758,3,unknown,27,M,student,53706,881980408
758,4,Animation,27,M,student,53706,882053834
758,5,Animation,27,M,student,53706,881975853
758,2,Animation,27,M,student,53706,881976919
758,3,Animation,27,M,student,53706,881978259
758,2,Form,27,M,student,53706,882054936
758,4,Form,27,M,student,53706,881976745
758,5,Form,27,M,student,53706,884999132
758,1,Form,27,M,student,53706,882054297
758,3,Form,27,M,student,53706,882054935
758,4,Photo,27,M,student,53706,881979942
758,5,Photo,27,M,student,53706,881975503
758,3,Photo,27,M,student,53706,881975061
758,5,Document,27,M,student,53706,881975243
758,2,Document,27,M,student,53706,881978864
758,3,Document,27,M,student,53706,881975687
758,1,Document,27,M,student,53706,882055460
758,4,Document,27,M,student,53706,881977108
758,4,Menu,27,M,student,53706,881975962
758,5,Menu,27,M,student,53706,883287566
758,3,Menu,27,M,student,53706,881975687
758,2,Menu,27,M,student,53706,881977872
759,3,Layout,20,F,student,68503,881476616
759,3,Adventure,20,F,student,68503,881476891
759,5,Button,20,F,student,68503,881476922
759,4,Button,20,F,student,68503,881476516
759,3,Button,20,F,student,68503,881476891
759,5,Search,20,F,student,68503,875227798
759,3,Contact,20,F,student,68503,875227904
759,5,Contact,20,F,student,68503,881476590
759,5,Question,20,F,student,68503,881476922
759,2,Question,20,F,student,68503,875227798
759,4,Question,20,F,student,68503,875227858
759,5,Report,20,F,student,68503,875227954
759,5,Home,20,F,student,68503,881476781
759,4,Link,20,F,student,68503,875227922
759,2,Link,20,F,student,68503,881476642
759,5,Link,20,F,student,68503,875227686
759,5,Space,20,F,student,68503,875227904
759,4,Space,20,F,student,68503,875227686
759,4,unknown,20,F,student,68503,875227724
759,4,Animation,20,F,student,68503,881476756
759,4,Form,20,F,student,68503,881476824
759,5,Form,20,F,student,68503,875227798
759,4,Photo,20,F,student,68503,881476824
759,5,Document,20,F,student,68503,881476858
759,4,Document,20,F,student,68503,875227708
760,3,Layout,35,F,other,14211,878530117
760,4,Layout,35,F,other,14211,875668888
760,1,Adventure,35,F,other,14211,875666064
760,3,Button,35,F,other,14211,875666179
760,5,Button,35,F,other,14211,875666110
760,2,Button,35,F,other,14211,875668932
760,3,Search,35,F,other,14211,875667294
760,2,Search,35,F,other,14211,875669011
760,3,Contact,35,F,other,14211,875666421
760,4,Contact,35,F,other,14211,875668535
760,3,Color,35,F,other,14211,875666375
760,2,Color,35,F,other,14211,875667131
760,1,Header,35,F,other,14211,875666242
760,4,Header,35,F,other,14211,875666242
760,5,Header,35,F,other,14211,875667247
760,5,Report,35,F,other,14211,875668737
760,3,Report,35,F,other,14211,875668368
760,3,Home,35,F,other,14211,875667717
760,4,Home,35,F,other,14211,875665867
760,4,Content,35,F,other,14211,875665908
760,4,Link,35,F,other,14211,875668219
760,1,Link,35,F,other,14211,875665867
760,5,Space,35,F,other,14211,875668781
760,4,Space,35,F,other,14211,875666242
760,1,Animation,35,F,other,14211,875669077
760,2,Animation,35,F,other,14211,875666317
760,3,Form,35,F,other,14211,875668418
760,2,Photo,35,F,other,14211,875667366
760,3,Photo,35,F,other,14211,875666268
760,4,Photo,35,F,other,14211,875666242
760,2,Document,35,F,other,14211,875667366
760,4,Document,35,F,other,14211,875665867
760,2,Menu,35,F,other,14211,875667450
760,4,Menu,35,F,other,14211,875669114
760,5,Menu,35,F,other,14211,875668781
761,4,Layout,17,M,student,97302,876190160
761,5,Layout,17,M,student,97302,876189775
761,1,Adventure,17,M,student,97302,876190623
761,2,Button,17,M,student,97302,876190235
761,4,Button,17,M,student,97302,876190336
761,5,Button,17,M,student,97302,876190417
761,3,Button,17,M,student,97302,876189664
761,4,Search,17,M,student,97302,876190689
761,1,Search,17,M,student,97302,876189950
761,2,Search,17,M,student,97302,876190468
761,1,Contact,17,M,student,97302,876190417
761,4,Question,17,M,student,97302,876190025
761,3,Question,17,M,student,97302,876190025
761,2,Question,17,M,student,97302,876189689
761,4,Color,17,M,student,97302,876190130
761,1,Color,17,M,student,97302,876190510
761,4,Header,17,M,student,97302,876190752
761,1,Header,17,M,student,97302,876189950
761,3,Header,17,M,student,97302,876189689
761,2,Report,17,M,student,97302,876189913
761,4,Report,17,M,student,97302,876190753
761,1,Report,17,M,student,97302,876190752
761,4,Home,17,M,student,97302,876189614
761,1,Home,17,M,student,97302,876189715
761,2,Home,17,M,student,97302,876189931
761,5,Home,17,M,student,97302,876190314
761,3,Home,17,M,student,97302,876189829
761,2,Content,17,M,student,97302,876190394
761,1,Content,17,M,student,97302,876190160
761,4,Link,17,M,student,97302,876190511
761,3,Link,17,M,student,97302,876190336
761,5,Link,17,M,student,97302,876189829
761,4,Space,17,M,student,97302,876189585
761,2,Space,17,M,student,97302,876190511
761,1,unknown,17,M,student,97302,876189715
761,3,unknown,17,M,student,97302,876190025
761,3,Animation,17,M,student,97302,876190770
761,4,Form,17,M,student,97302,876190130
761,5,Form,17,M,student,97302,876190072
761,4,Photo,17,M,student,97302,876190370
761,2,Photo,17,M,student,97302,876190623
761,5,Photo,17,M,student,97302,876189795
761,4,Document,17,M,student,97302,876189614
761,3,Document,17,M,student,97302,876190182
761,1,Document,17,M,student,97302,876190256
761,1,Menu,17,M,student,97302,876190072
761,4,Menu,17,M,student,97302,876190370
761,5,Menu,17,M,student,97302,876190468
762,5,Layout,32,M,administrator,95050,878718810
762,1,Layout,32,M,administrator,95050,878719406
762,1,Adventure,32,M,administrator,95050,878719186
762,5,Adventure,32,M,administrator,95050,878719533
762,3,Button,32,M,administrator,95050,878719448
762,1,Button,32,M,administrator,95050,878719324
762,5,Search,32,M,administrator,95050,878718996
762,4,Search,32,M,administrator,95050,878718810
762,5,Contact,32,M,administrator,95050,878719551
762,4,Color,32,M,administrator,95050,878719371
762,1,Color,32,M,administrator,95050,878718996
762,2,Header,32,M,administrator,95050,878719371
762,4,Report,32,M,administrator,95050,878718855
762,4,Home,32,M,administrator,95050,878719594
762,1,Home,32,M,administrator,95050,878719406
762,1,Content,32,M,administrator,95050,878719294
762,5,unknown,32,M,administrator,95050,878719219
762,3,Animation,32,M,administrator,95050,878719594
763,4,Layout,27,M,scientist,2113,878917384
763,3,Adventure,27,M,scientist,2113,878919153
763,5,Adventure,27,M,scientist,2113,878918871
763,4,Adventure,27,M,scientist,2113,878914968
763,2,Adventure,27,M,scientist,2113,878915765
763,5,Button,27,M,scientist,2113,878915958
763,3,Button,27,M,scientist,2113,878919153
763,4,Button,27,M,scientist,2113,878918960
763,4,Search,27,M,scientist,2113,878915692
763,3,Search,27,M,scientist,2113,878915015
763,2,Search,27,M,scientist,2113,878918213
763,5,Search,27,M,scientist,2113,878915559
763,5,Contact,27,M,scientist,2113,878915958
763,3,Contact,27,M,scientist,2113,878914901
763,4,Contact,27,M,scientist,2113,878919116
763,2,Contact,27,M,scientist,2113,878917433
763,3,Question,27,M,scientist,2113,878919180
763,4,Question,27,M,scientist,2113,878918933
763,5,Question,27,M,scientist,2113,878918406
763,3,Color,27,M,scientist,2113,878918960
763,5,Color,27,M,scientist,2113,878915958
763,2,Color,27,M,scientist,2113,878915958
763,4,Color,27,M,scientist,2113,878918908
763,2,Header,27,M,scientist,2113,878922982
763,3,Header,27,M,scientist,2113,878919180
763,4,Header,27,M,scientist,2113,878915559
763,5,Header,27,M,scientist,2113,878918332
763,5,Report,27,M,scientist,2113,878918406
763,4,Report,27,M,scientist,2113,878918332
763,4,Home,27,M,scientist,2113,878914968
763,3,Home,27,M,scientist,2113,878918333
763,5,Home,27,M,scientist,2113,878914968
763,3,Content,27,M,scientist,2113,878918486
763,4,Content,27,M,scientist,2113,878918213
763,5,Content,27,M,scientist,2113,878919116
763,2,Content,27,M,scientist,2113,878919116
763,5,Link,27,M,scientist,2113,878920895
763,2,Link,27,M,scientist,2113,878919055
763,3,Link,27,M,scientist,2113,878919083
763,4,Link,27,M,scientist,2113,878919116
763,4,Space,27,M,scientist,2113,878918333
763,3,Space,27,M,scientist,2113,878915722
763,2,Space,27,M,scientist,2113,878919019
763,5,Space,27,M,scientist,2113,878919083
763,3,unknown,27,M,scientist,2113,878923488
763,4,unknown,27,M,scientist,2113,878917384
763,5,unknown,27,M,scientist,2113,878923433
763,3,Animation,27,M,scientist,2113,878918871
763,5,Animation,27,M,scientist,2113,878921529
763,4,Animation,27,M,scientist,2113,878919206
763,4,Form,27,M,scientist,2113,878922422
763,3,Form,27,M,scientist,2113,878919206
763,4,Photo,27,M,scientist,2113,878918486
763,5,Photo,27,M,scientist,2113,878918486
763,3,Photo,27,M,scientist,2113,878915600
763,4,Document,27,M,scientist,2113,878918360
763,3,Document,27,M,scientist,2113,878917818
763,5,Menu,27,M,scientist,2113,878918933
763,3,Menu,27,M,scientist,2113,878915692
763,2,Menu,27,M,scientist,2113,878923513
764,1,Layout,27,F,educator,62903,876233034
764,4,Layout,27,F,educator,62903,876244181
764,4,Adventure,27,F,educator,62903,876244181
764,5,Adventure,27,F,educator,62903,876244991
764,1,Adventure,27,F,educator,62903,876243100
764,3,Adventure,27,F,educator,62903,876243159
764,2,Adventure,27,F,educator,62903,876243794
764,4,Button,27,F,educator,62903,876242649
764,3,Button,27,F,educator,62903,876246687
764,4,Search,27,F,educator,62903,876244181
764,3,Search,27,F,educator,62903,876244688
764,4,Contact,27,F,educator,62903,876242649
764,3,Contact,27,F,educator,62903,876244023
764,4,Question,27,F,educator,62903,876243440
764,2,Question,27,F,educator,62903,876242755
764,4,Color,27,F,educator,62903,876245880
764,3,Color,27,F,educator,62903,876243410
764,3,Header,27,F,educator,62903,876243925
764,4,Header,27,F,educator,62903,876243291
764,3,Report,27,F,educator,62903,876243046
764,4,Report,27,F,educator,62903,876246687
764,5,Report,27,F,educator,62903,876244991
764,5,Home,27,F,educator,62903,876245475
764,3,Home,27,F,educator,62903,876246409
764,4,Home,27,F,educator,62903,876245549
764,5,Content,27,F,educator,62903,876244991
764,4,Content,27,F,educator,62903,876244472
764,4,Link,27,F,educator,62903,876242945
764,3,Link,27,F,educator,62903,876243854
764,4,Space,27,F,educator,62903,876243795
764,2,Space,27,F,educator,62903,876243990
764,3,Space,27,F,educator,62903,876244529
764,4,unknown,27,F,educator,62903,876430033
764,3,unknown,27,F,educator,62903,876233088
764,5,unknown,27,F,educator,62903,876246475
764,4,Animation,27,F,educator,62903,876243772
764,5,Animation,27,F,educator,62903,876244991
764,3,Animation,27,F,educator,62903,876246291
764,2,Animation,27,F,educator,62903,876243015
764,5,Form,27,F,educator,62903,876245331
764,4,Form,27,F,educator,62903,876244895
764,3,Form,27,F,educator,62903,876246475
764,3,Photo,27,F,educator,62903,876242649
764,5,Photo,27,F,educator,62903,876244991
764,1,Photo,27,F,educator,62903,876243990
764,4,Photo,27,F,educator,62903,876246687
764,4,Document,27,F,educator,62903,876243159
764,5,Document,27,F,educator,62903,876244991
764,3,Document,27,F,educator,62903,876243046
764,5,Menu,27,F,educator,62903,876245421
764,4,Menu,27,F,educator,62903,876339982
764,3,Menu,27,F,educator,62903,876244625
765,4,Layout,31,M,student,33066,880346282
765,5,Adventure,31,M,student,33066,880346606
765,4,Adventure,31,M,student,33066,880346911
765,3,Button,31,M,student,33066,880346797
765,4,Button,31,M,student,33066,880346768
765,5,Button,31,M,student,33066,880346951
765,2,Search,31,M,student,33066,880346392
765,5,Search,31,M,student,33066,880345862
765,5,Question,31,M,student,33066,880346722
765,2,Question,31,M,student,33066,880346340
765,5,Report,31,M,student,33066,880346255
765,4,Content,31,M,student,33066,880346204
765,5,Content,31,M,student,33066,880346854
765,2,Link,31,M,student,33066,880346491
765,4,Space,31,M,student,33066,880346466
765,5,unknown,31,M,student,33066,880346694
765,4,Animation,31,M,student,33066,880346418
765,4,Form,31,M,student,33066,880346308
765,2,Photo,31,M,student,33066,880346255
765,5,Menu,31,M,student,33066,880346204
766,2,Layout,42,M,other,10960,891310313
766,5,Layout,42,M,other,10960,891310067
766,4,Layout,42,M,other,10960,891309703
766,3,Layout,42,M,other,10960,891309703
766,3,Adventure,42,M,other,10960,891310444
766,4,Adventure,42,M,other,10960,891309261
766,5,Adventure,42,M,other,10960,891309767
766,3,Button,42,M,other,10960,891310444
766,5,Button,42,M,other,10960,891309668
766,4,Button,42,M,other,10960,891308927
766,2,Button,42,M,other,10960,891307007
766,4,Search,42,M,other,10960,891308927
766,5,Search,42,M,other,10960,891308968
766,2,Search,42,M,other,10960,891310313
766,3,Search,42,M,other,10960,891309913
766,2,Contact,42,M,other,10960,891309667
766,4,Contact,42,M,other,10960,891309767
766,3,Contact,42,M,other,10960,891310875
766,4,Question,42,M,other,10960,891309090
766,3,Question,42,M,other,10960,891310372
766,2,Question,42,M,other,10960,891309558
766,5,Question,42,M,other,10960,891309011
766,5,Color,42,M,other,10960,891309329
766,4,Color,42,M,other,10960,891310824
766,3,Color,42,M,other,10960,891309250
766,5,Header,42,M,other,10960,891309090
766,2,Header,42,M,other,10960,891310934
766,3,Header,42,M,other,10960,891310650
766,4,Header,42,M,other,10960,891309053
766,3,Report,42,M,other,10960,891309117
766,4,Report,42,M,other,10960,891309913
766,5,Home,42,M,other,10960,891310125
766,2,Home,42,M,other,10960,891310851
766,3,Home,42,M,other,10960,891309522
766,1,Content,42,M,other,10960,891309090
766,3,Content,42,M,other,10960,891309357
766,4,Content,42,M,other,10960,891309261
766,5,Content,42,M,other,10960,891309011
766,2,Content,42,M,other,10960,891309589
766,4,Link,42,M,other,10960,891310150
766,5,Link,42,M,other,10960,891310125
766,2,Link,42,M,other,10960,891310704
766,3,Link,42,M,other,10960,891309522
766,4,Space,42,M,other,10960,891309053
766,3,Space,42,M,other,10960,891310934
766,2,unknown,42,M,other,10960,891310475
766,3,unknown,42,M,other,10960,891309053
766,4,unknown,42,M,other,10960,891309053
766,3,Animation,42,M,other,10960,891309844
766,4,Animation,42,M,other,10960,891306880
766,5,Animation,42,M,other,10960,891310210
766,2,Animation,42,M,other,10960,891309878
766,3,Form,42,M,other,10960,891309011
766,4,Form,42,M,other,10960,891309177
766,5,Form,42,M,other,10960,891309622
766,2,Photo,42,M,other,10960,891310620
766,4,Photo,42,M,other,10960,891309668
766,3,Photo,42,M,other,10960,891309622
766,4,Document,42,M,other,10960,891308968
766,3,Document,42,M,other,10960,891309117
766,2,Menu,42,M,other,10960,891309011
766,5,Menu,42,M,other,10960,891309558
766,1,Menu,42,M,other,10960,891310313
766,4,Menu,42,M,other,10960,891310038
766,3,Menu,42,M,other,10960,891309844
767,5,Layout,70,M,engineer,0,891462759
767,4,Adventure,70,M,engineer,0,891462658
767,5,Button,70,M,engineer,0,891462717
767,4,Button,70,M,engineer,0,891462759
767,4,Search,70,M,engineer,0,891463095
767,5,Search,70,M,engineer,0,891462829
767,3,Contact,70,M,engineer,0,891462759
767,5,Contact,70,M,engineer,0,891462560
767,5,Question,70,M,engineer,0,891462760
767,4,Color,70,M,engineer,0,891462870
767,5,Color,70,M,engineer,0,891462870
767,4,Header,70,M,engineer,0,891462658
767,4,Report,70,M,engineer,0,891462829
767,5,Home,70,M,engineer,0,891462560
767,4,Home,70,M,engineer,0,891463095
767,5,Content,70,M,engineer,0,891462717
767,4,Content,70,M,engineer,0,891462759
767,4,Link,70,M,engineer,0,891462511
767,4,Space,70,M,engineer,0,891462560
767,5,Space,70,M,engineer,0,891462560
767,5,unknown,70,M,engineer,0,891462917
767,5,Animation,70,M,engineer,0,891462614
767,5,Photo,70,M,engineer,0,891462829
767,4,Photo,70,M,engineer,0,891462870
767,4,Document,70,M,engineer,0,891463095
767,5,Menu,70,M,engineer,0,891462829
767,4,Menu,70,M,engineer,0,891462614
768,3,Layout,29,M,administrator,12866,880135963
768,2,Layout,29,M,administrator,12866,879523820
768,4,Adventure,29,M,administrator,12866,883834945
768,5,Adventure,29,M,administrator,12866,883835053
768,1,Adventure,29,M,administrator,12866,883835210
768,2,Adventure,29,M,administrator,12866,883750415
768,1,Button,29,M,administrator,12866,883835210
768,5,Button,29,M,administrator,12866,883835026
768,4,Button,29,M,administrator,12866,883834705
768,2,Button,29,M,administrator,12866,883834814
768,3,Search,29,M,administrator,12866,883834705
768,4,Search,29,M,administrator,12866,883834705
768,5,Search,29,M,administrator,12866,883835025
768,5,Contact,29,M,administrator,12866,883835026
768,3,Contact,29,M,administrator,12866,880136317
768,4,Question,29,M,administrator,12866,888798611
768,5,Question,29,M,administrator,12866,883835026
768,4,Color,29,M,administrator,12866,887305100
768,2,Color,29,M,administrator,12866,883835210
768,3,Color,29,M,administrator,12866,880136201
768,1,Header,29,M,administrator,12866,883835210
768,3,Header,29,M,administrator,12866,880135943
768,5,Header,29,M,administrator,12866,883835026
768,4,Header,29,M,administrator,12866,883834814
768,3,Report,29,M,administrator,12866,883834705
768,4,Home,29,M,administrator,12866,883834981
768,3,Home,29,M,administrator,12866,885319349
768,2,Home,29,M,administrator,12866,883835210
768,1,Content,29,M,administrator,12866,883835210
768,2,Content,29,M,administrator,12866,880135923
768,2,Link,29,M,administrator,12866,883835210
768,3,Link,29,M,administrator,12866,883835053
768,5,Link,29,M,administrator,12866,883835026
768,3,Space,29,M,administrator,12866,883834448
768,2,unknown,29,M,administrator,12866,883835210
768,4,Animation,29,M,administrator,12866,883835026
768,5,Animation,29,M,administrator,12866,884970491
768,4,Form,29,M,administrator,12866,880136012
768,2,Photo,29,M,administrator,12866,880136410
768,3,Photo,29,M,administrator,12866,888798611
768,4,Photo,29,M,administrator,12866,883834705
768,2,Document,29,M,administrator,12866,882816126
768,4,Document,29,M,administrator,12866,883834705
768,5,Menu,29,M,administrator,12866,883835026
769,3,Layout,39,M,executive,6927,885424337
769,3,Adventure,39,M,executive,6927,885424186
769,3,Button,39,M,executive,6927,885423954
769,3,Search,39,M,executive,6927,885424305
769,2,Search,39,M,executive,6927,885424776
769,4,Search,39,M,executive,6927,885424142
769,4,Question,39,M,executive,6927,885423824
769,2,Color,39,M,executive,6927,885424001
769,5,Header,39,M,executive,6927,885424001
769,4,Report,39,M,executive,6927,885424099
769,3,Report,39,M,executive,6927,885424142
769,5,Home,39,M,executive,6927,885422510
769,4,Home,39,M,executive,6927,885424462
769,3,Content,39,M,executive,6927,885423927
769,3,Link,39,M,executive,6927,885423824
769,2,Space,39,M,executive,6927,885424730
769,3,Space,39,M,executive,6927,885422650
769,2,Animation,39,M,executive,6927,885424214
769,1,Animation,39,M,executive,6927,885424401
769,3,Form,39,M,executive,6927,885423632
769,3,Photo,39,M,executive,6927,885424099
769,2,Document,39,M,executive,6927,885422821
769,3,Document,39,M,executive,6927,885424186
769,4,Document,39,M,executive,6927,885423865
769,1,Menu,39,M,executive,6927,885424534
769,4,Menu,39,M,executive,6927,885424242
770,2,Layout,28,M,student,14216,875971568
770,4,Layout,28,M,student,14216,875971989
770,5,Layout,28,M,student,14216,875971989
770,4,Adventure,28,M,student,14216,875971703
770,5,Adventure,28,M,student,14216,875971568
770,3,Button,28,M,student,14216,875971655
770,5,Button,28,M,student,14216,875972219
770,5,Search,28,M,student,14216,875972219
770,4,Search,28,M,student,14216,875972927
770,3,Contact,28,M,student,14216,875971736
770,5,Contact,28,M,student,14216,875971949
770,2,Question,28,M,student,14216,875971655
770,4,Question,28,M,student,14216,875971902
770,4,Color,28,M,student,14216,875972099
770,3,Color,28,M,student,14216,875971703
770,3,Header,28,M,student,14216,875971655
770,5,Header,28,M,student,14216,875972927
770,4,Header,28,M,student,14216,875973047
770,4,Report,28,M,student,14216,875973080
770,5,Report,28,M,student,14216,875971655
770,5,Home,28,M,student,14216,875971902
770,4,Home,28,M,student,14216,876598016
770,5,Content,28,M,student,14216,875973080
770,4,Content,28,M,student,14216,875971568
770,5,Link,28,M,student,14216,875972352
770,5,Space,28,M,student,14216,875971568
770,4,Space,28,M,student,14216,875973047
770,3,unknown,28,M,student,14216,875971703
770,5,unknown,28,M,student,14216,875971612
770,5,Animation,28,M,student,14216,875971949
770,4,Animation,28,M,student,14216,876598016
770,4,Form,28,M,student,14216,875972059
770,5,Form,28,M,student,14216,875971612
770,3,Form,28,M,student,14216,875972219
770,5,Photo,28,M,student,14216,875972099
770,3,Photo,28,M,student,14216,875971949
770,2,Photo,28,M,student,14216,875972582
770,4,Document,28,M,student,14216,875972988
770,5,Document,28,M,student,14216,875972185
770,5,Menu,28,M,student,14216,875972024
770,4,Menu,28,M,student,14216,875972699
771,5,Layout,26,M,student,15232,880659426
771,4,Layout,26,M,student,15232,880659303
771,5,Adventure,26,M,student,15232,880660199
771,4,Adventure,26,M,student,15232,880659894
771,2,Adventure,26,M,student,15232,880659970
771,1,Adventure,26,M,student,15232,880659919
771,3,Button,26,M,student,15232,886635643
771,4,Button,26,M,student,15232,886640547
771,5,Button,26,M,student,15232,880659392
771,4,Search,26,M,student,15232,880659482
771,5,Search,26,M,student,15232,880659449
771,3,Search,26,M,student,15232,880659970
771,2,Search,26,M,student,15232,880659235
771,4,Contact,26,M,student,15232,880660199
771,2,Question,26,M,student,15232,880659709
771,1,Question,26,M,student,15232,880659482
771,5,Color,26,M,student,15232,880660106
771,4,Color,26,M,student,15232,880659867
771,4,Header,26,M,student,15232,880659919
771,1,Report,26,M,student,15232,880659748
771,4,Report,26,M,student,15232,880659507
771,5,Report,26,M,student,15232,880660087
771,1,Home,26,M,student,15232,880659729
771,5,Content,26,M,student,15232,886640606
771,3,Content,26,M,student,15232,886635816
771,4,Link,26,M,student,15232,880659815
771,3,Link,26,M,student,15232,886640629
771,5,Link,26,M,student,15232,880659303
771,1,Space,26,M,student,15232,880659507
771,5,Space,26,M,student,15232,880659323
771,5,unknown,26,M,student,15232,886640562
771,4,unknown,26,M,student,15232,880659606
771,5,Animation,26,M,student,15232,880659894
771,4,Animation,26,M,student,15232,880659507
771,3,Animation,26,M,student,15232,880659426
771,2,Animation,26,M,student,15232,880659686
771,5,Form,26,M,student,15232,880659539
771,3,Form,26,M,student,15232,880659894
771,4,Form,26,M,student,15232,880659834
771,2,Photo,26,M,student,15232,880660025
771,4,Photo,26,M,student,15232,880659970
771,5,Photo,26,M,student,15232,880659606
771,5,Document,26,M,student,15232,880659894
771,4,Document,26,M,student,15232,880659815
771,1,Document,26,M,student,15232,880659919
771,2,Menu,26,M,student,15232,880659482
771,4,Menu,26,M,student,15232,880659235
771,5,Menu,26,M,student,15232,880659815
772,5,Layout,50,M,writer,27105,877533625
772,4,Layout,50,M,writer,27105,876250551
772,4,Adventure,50,M,writer,27105,889028581
772,5,Button,50,M,writer,27105,889028363
772,4,Button,50,M,writer,27105,877533625
772,4,Contact,50,M,writer,27105,877533731
772,5,Contact,50,M,writer,27105,876250551
772,3,Contact,50,M,writer,27105,889028941
772,4,Question,50,M,writer,27105,877533546
772,4,Color,50,M,writer,27105,889028941
772,5,Color,50,M,writer,27105,876250551
772,4,Report,50,M,writer,27105,877533873
772,4,Home,50,M,writer,27105,877533625
