userid,itemindex,rating,timestamp
718,5,2,883348355
719,9,4,883354106
719,0,1,879373729
719,13,5,888454612
719,3,4,879360933
719,17,4,879360555
719,7,5,879360442
719,0,4,877917156
719,13,3,879358453
719,13,4,879373935
719,7,4,879373935
719,16,4,879358874
719,15,4,879360583
719,1,4,879358893
719,10,4,879361003
719,8,3,883982002
719,14,4,877310932
719,3,5,877310859
719,12,4,879359034
719,9,3,888454637
719,6,4,879360781
719,18,3,883982002
719,12,3,888451748
719,11,5,888454728
719,1,3,879360933
719,15,3,888897264
719,0,3,888449606
719,14,5,879360493
719,11,2,879360617
719,15,2,879360933
719,2,3,879360845
719,7,2,877311269
719,12,2,884900234
719,4,2,879360001
719,6,3,884900301
719,4,3,888897264
719,5,2,879360965
719,7,1,879360298
719,9,2,877917981
719,13,2,888451537
719,5,3,879360583
719,16,1,879358395
719,11,1,883354126
719,2,2,879360965
719,8,2,883981599
719,12,1,879372631
719,4,1,884899841
719,12,5,879360536
719,14,3,883354106
719,18,2,888449573
720,3,5,891262669
720,2,4,891262669
720,15,4,891262608
720,15,3,891263340
720,13,4,891262697
720,7,4,891262762
720,17,3,891262780
720,11,4,891262608
720,0,4,891262697
720,10,4,891262669
720,17,4,891262762
720,3,3,891262608
720,6,4,891262762
720,1,5,891262635
720,12,4,891263387
720,5,4,891262812
720,8,3,891262812
720,3,2,891262762
720,14,4,891262608
720,13,5,891262608
720,17,5,891262608
720,9,3,891262608
720,9,4,891263460
720,7,5,891262635
720,5,3,891262608
721,12,4,877140780
721,7,5,877138498
721,14,4,877140047
721,12,5,877138584
721,2,5,877138745
721,15,5,877138200
721,18,3,877150031
721,0,3,877150031
721,3,5,877135269
721,8,5,877141038
721,3,4,877136236
721,6,3,877136967
721,11,4,877147140
721,5,3,877140137
721,2,3,877137447
721,15,4,877140632
721,3,3,877137214
721,7,3,877137447
721,10,4,877147079
721,14,3,877137447
721,16,4,877145657
721,8,4,877154765
721,2,4,877147675
721,14,5,877147616
721,17,5,877138395
721,13,4,877147872
721,5,5,877136303
721,18,4,877136891
721,5,4,877147675
721,13,5,877138584
721,1,3,877137527
721,10,5,877138951
721,11,3,877147080
721,9,3,877137447
721,9,5,877140137
721,17,4,877139384
721,12,2,877147726
721,18,5,877138884
721,7,4,877140221
721,4,2,877136967
721,4,4,877139638
721,17,3,877137447
721,0,5,877138585
721,0,4,877138200
721,1,4,877150031
721,4,5,877147260
721,13,3,877137109
721,12,3,877137527
721,6,5,877139147
721,9,2,877140490
721,4,3,877136967
721,1,5,877137285
721,16,3,877137598
721,11,1,877139384
721,16,1,877137214
721,5,2,877140221
721,11,2,877141373
721,9,4,877137358
721,10,3,877137358
721,17,1,877137109
721,6,4,877141373
721,1,2,877140781
721,8,3,877147675
721,7,1,877154989
721,8,1,877140221
721,10,2,877147503
721,15,3,877147080
722,5,4,891280894
722,15,4,891281020
722,3,4,891280245
722,6,3,891280918
722,4,4,891281349
722,16,3,891281077
722,13,2,891281876
722,16,2,891281876
722,6,4,891281228
722,9,2,891280219
722,13,3,891280443
722,7,4,891280154
722,16,4,891281679
722,12,4,891281570
722,8,3,891281710
722,1,4,891280046
722,7,5,891281182
722,10,4,891280842
722,14,3,891280866
722,10,5,891279945
722,11,4,891281108
722,15,3,891281710
722,14,4,891281020
722,5,5,891280272
722,9,4,891280988
722,18,3,891280402
722,9,5,891280842
722,18,5,891281020
722,2,4,891280955
723,17,3,880499050
723,0,1,880499254
723,1,3,880499019
723,3,4,880498996
723,13,3,880498996
723,9,3,880498912
723,4,3,880498970
723,7,3,880498938
723,18,2,880499254
723,18,3,880498938
723,15,3,880499019
723,7,5,880498795
723,17,4,880498938
723,16,5,880498912
723,4,2,880498816
723,12,4,880498889
723,1,4,880498890
723,11,4,880498768
724,2,1,883757468
724,8,3,883757468
724,0,3,883757874
724,12,2,883757726
724,9,1,883757597
724,7,2,883757537
724,13,3,883757468
724,4,1,883757703
724,6,2,883757537
724,3,1,883757537
724,13,2,883757874
724,0,1,883758119
724,7,3,883757671
724,1,1,883757259
724,6,4,883757670
724,11,4,883757537
724,5,4,883757727
724,0,2,883757874
724,10,2,883757397
724,17,2,883757874
724,14,1,883757468
724,17,3,883756996
724,9,2,883757170
724,7,1,883757597
724,5,1,883757259
724,3,4,883757597
724,5,2,883757834
724,13,1,883757784
724,3,3,883757468
724,16,4,883757670
724,4,4,883757670
724,2,4,883757727
724,8,4,883757670
724,15,3,883757468
724,0,4,883757703
724,10,4,883757670
724,9,5,883756996
724,16,1,883757834
724,9,4,883757670
724,17,1,883758208
724,18,1,883757784
724,1,3,883757259
724,15,1,883758119
724,8,1,883758267
724,10,1,883757259
724,6,1,883757468
724,6,3,883757834
724,6,5,883757170
724,18,3,883757784
725,11,4,876106729
725,15,4,876106729
725,10,4,876106206
725,17,1,876103811
725,5,5,876106729
725,5,4,876106729
725,9,3,876103726
725,18,4,876103762
725,7,5,876106729
725,0,5,876106729
725,17,2,876103700
725,1,5,876106729
725,10,5,876106729
725,17,4,876103793
725,0,3,876106243
725,16,4,876106729
725,7,4,876103744
725,9,4,876106243
725,3,3,876103725
725,16,3,876106206
726,14,5,889832806
726,5,2,889829235
726,8,2,889832297
726,10,3,889831166
726,0,3,889828641
726,9,3,889832358
726,8,4,889831222
726,6,4,889831222
726,2,3,889832688
726,13,3,889829235
726,3,2,889831115
726,9,5,889828701
726,7,1,889832744
726,12,2,889832053
726,3,3,889832806
726,1,2,889832422
726,1,4,890079166
726,2,2,889832592
726,3,1,890080144
726,2,1,889832422
726,16,5,889832807
726,15,5,889832807
727,18,4,883710326
727,5,2,883712780
727,17,2,883711699
727,18,3,883709802
727,15,4,883710396
727,12,5,883711497
727,14,2,883712828
727,3,4,883710806
727,5,3,883710994
727,9,4,883708087
727,3,3,883708660
727,0,3,883712717
727,4,4,883709729
727,10,4,883712652
727,13,2,883710948
727,13,4,883713632
727,12,2,883713082
727,9,3,883709402
727,4,2,883712780
727,13,3,883709948
727,6,4,883710514
727,16,2,883710806
727,1,2,883712780
727,8,3,883712219
727,9,2,883712245
727,15,2,883713419
727,11,2,883709325
727,18,2,883708149
727,0,2,883713194
727,8,2,883713692
727,6,2,883711771
727,2,2,883709750
727,3,2,883713194
727,7,2,883712851
727,16,3,883709802
727,14,3,883709839
727,10,2,883712245
727,5,4,883710514
727,16,4,883710213
727,1,3,883709774
727,12,4,883711354
727,11,4,883710598
727,0,4,883711527
727,7,4,883708119
727,7,5,883710889
727,17,4,883711735
727,12,3,883709518
727,6,3,883712430
727,2,3,883711567
727,10,1,883709884
727,14,4,883712016
727,7,1,883711847
727,17,1,883711011
727,10,3,883708750
727,4,3,883713737
727,3,1,883713548
727,0,1,883713388
727,1,5,883710104
727,2,1,883709009
727,11,3,883710152
727,8,4,883711240
727,2,4,883710464
727,17,3,883709188
727,15,3,883709188
727,7,3,883710271
727,9,5,883710075
727,0,5,883710152
727,15,1,883712851
727,13,1,883708265
727,4,1,883709711
727,16,1,883708478
727,6,1,883713454
727,15,5,883710104
727,8,5,883709438
727,14,5,883711847
727,4,5,883710375
727,2,5,883710437
727,16,5,883710104
727,17,5,883710419
727,3,5,883709242
727,1,4,883710856
727,13,5,883710856
728,14,4,879443418
728,15,4,879443387
728,1,4,879443321
728,2,4,879443155
728,0,3,879442685
728,18,4,879442761
728,13,4,879442794
728,9,4,879443155
728,0,4,879443446
728,3,4,879443321
728,10,3,879443155
728,14,2,879443155
728,7,3,879442532
728,16,2,879443321
728,5,5,879443321
728,4,3,879442761
728,15,2,879442892
728,15,3,879442612
728,16,4,879443291
728,1,3,879442532
728,6,4,879443155
729,6,4,893286638
729,4,1,893286168
729,18,2,893286511
729,1,1,893286511
729,8,1,893286491
729,15,4,893286638
729,5,3,893286299
729,10,4,893286638
729,10,3,893286338
729,12,5,893286637
729,9,2,893286338
729,9,3,893286638
729,18,4,893286637
729,5,4,893286638
729,3,2,893286261
729,6,2,893286149
729,7,4,893286638
729,15,1,893286373
729,1,4,893286637
729,6,3,893286204
730,11,4,880310521
730,4,2,880309964
730,10,2,880310465
730,18,4,880310264
730,15,4,880310264
730,17,3,880309892
730,1,2,880310569
730,18,2,880310035
730,18,1,880310202
730,2,4,880309927
730,16,1,880310202
730,13,4,880310426
730,3,2,880310506
730,12,4,880310285
730,7,4,880310082
730,5,2,880310201
730,3,3,880310300
730,1,3,880310553
730,15,3,880309964
730,9,3,880309870
730,14,4,880310390
730,7,2,880310324
730,1,4,880310285
730,11,5,880309940
730,10,3,880310390
730,9,4,880309996
730,5,5,880310426
730,10,5,880310541
730,3,5,880309870
730,11,1,880310440
731,14,5,886184682
731,8,2,886184681
731,17,3,886184771
731,10,4,886187414
731,0,3,886183978
731,0,4,886183515
731,18,2,886179161
731,9,3,886179289
731,9,2,886184681
731,1,2,886184421
731,6,3,886182456
731,7,2,886186811
731,3,3,886184683
731,5,4,886187652
731,7,3,886184770
731,7,5,886185743
731,13,4,886182366
731,14,4,886183209
731,1,3,886182555
731,9,4,886185851
731,2,5,886179040
731,10,3,886183209
731,18,3,886182632
731,15,4,886182632
731,12,4,886184682
731,1,4,886183039
731,14,3,886179040
731,11,3,886186940
731,3,4,886182555
731,15,3,886187652
731,5,1,886185851
731,4,5,886183515
731,9,5,886186940
731,13,5,886183978
731,18,5,886179040
731,15,5,886187538
731,10,5,886182827
731,16,3,886183209
731,6,5,886186568
731,17,4,886182367
731,4,3,886183681
731,12,5,886179040
731,15,1,886187652
731,0,1,886184852
731,16,1,886186811
731,2,4,886183515
731,5,2,886186568
731,11,4,886182556
731,3,1,886186091
731,12,1,886185744
731,8,1,886184682
731,17,1,886187652
731,7,4,886186567
731,14,1,886186811
731,2,1,886186940
731,4,1,886186091
731,13,3,886184771
731,0,5,886187538
732,1,5,882589593
732,9,5,882589819
732,6,4,882589967
732,17,4,882590200
732,15,5,882589879
732,15,4,882589552
732,3,4,882590200
732,1,2,882590201
732,8,5,882589819
732,6,5,882589626
732,18,3,882590201
732,9,3,882590201
732,4,3,882590201
732,0,5,882589792
732,1,1,882590201
732,18,5,882589845
732,17,3,882590201
732,3,5,882589593
732,7,1,882590201
733,11,2,879535814
733,4,2,879535603
733,8,3,879536723
733,15,3,879536607
733,5,3,879535780
733,13,3,879535338
733,16,3,879535814
733,12,3,879535603
733,3,2,879535694
733,0,5,879535338
733,7,3,879535603
733,11,3,879535011
733,5,5,879535471
733,4,4,879535644
733,18,3,879535886
733,10,3,879535559
733,12,2,879536567
733,15,2,879536567
733,2,2,879536659
733,4,5,879535406
733,17,4,879535011
733,1,4,879535471
733,10,5,879535299
733,6,3,879535407
733,9,3,879535265
733,13,2,879535968
733,1,3,879535502
733,6,2,879536608
733,17,3,879535368
733,2,3,879544377
733,14,5,879535368
733,0,4,879535643
733,3,4,879535723
733,1,2,879535129
733,14,4,879535011
733,15,4,879535265
733,16,2,879535886
733,17,2,879535440
733,18,2,879536523
733,8,4,879535338
733,3,5,879535603
733,2,4,879535694
733,16,1,879544411
733,14,1,879544466
733,14,2,879535814
733,12,1,879535407
733,2,5,879535213
733,11,4,879536488
733,2,1,879535752
733,12,4,879535265
733,9,2,879536001
733,3,1,879535502
733,1,5,879535299
733,10,2,879535848
733,7,4,879535603
733,16,4,879535440
733,10,4,879535938
733,5,4,879535752
733,11,1,879536523
733,18,4,879535694
734,9,4,891022734
734,2,4,891023131
734,12,2,891022684
734,2,5,891025523
734,18,1,891022752
734,17,5,891023066
734,14,5,891022648
734,4,2,891023086
734,12,4,891025498
734,4,5,891022684
734,1,4,891022212
734,9,1,891025891
734,0,4,891025573
734,3,4,891022311
734,2,2,891022803
734,8,4,891025943
734,7,2,891025591
734,12,5,891022684
734,8,1,891022734
734,15,4,891022752
734,7,4,891026028
734,18,5,891023066
734,13,1,891022849
734,14,3,891022849
734,12,3,891025524
734,1,3,891022937
734,14,4,891022958
734,10,5,891022958
734,11,2,891023019
734,3,3,891025301
734,16,4,891025974
734,13,3,891025393
734,5,4,891022734
734,10,3,891025393
734,16,3,891022704
734,10,4,891021937
734,18,3,891022212
734,6,4,891022704
734,4,4,891025541
734,2,3,891022684
735,1,3,876698755
735,8,3,876698022
735,10,4,876698604
735,15,4,876698570
735,13,4,876698643
735,3,4,876697610
735,3,3,876698897
735,16,3,876697610
735,17,3,876698022
735,9,3,876698022
735,4,3,876698837
735,7,3,876698022
735,0,4,876698570
735,11,3,876698837
735,14,1,876698643
735,12,3,876698570
735,10,5,876698643
735,2,1,876698022
735,4,1,876698022
735,1,4,876698796
735,17,2,876698604
735,0,2,876698796
735,5,2,876698897
735,14,5,876697561
735,12,5,876698683
735,1,5,876697561
735,6,4,876697561
735,2,4,876698755
735,9,4,876698714
735,15,2,876698684
735,11,4,876697561
736,11,4,878709365
736,13,4,878709365
736,0,4,878709365
736,5,4,878709365
736,6,1,878709187
736,1,4,878709365
736,8,1,878709025
736,5,1,878709262
736,8,4,878709365
736,0,1,878709187
736,7,1,878709262
736,2,5,878709365
736,12,3,878708579
736,10,2,878708646
736,6,5,878709365
736,7,2,878708465
736,1,5,878709365
736,1,3,878708991
736,10,3,878708721
736,9,3,878709025
736,18,4,878708929
736,13,1,878709212
737,17,4,884314644
737,18,5,884314740
737,1,2,884314715
737,7,1,884314922
737,4,5,884314694
737,11,5,884315127
737,11,3,884314903
737,2,4,884314970
737,15,5,884314944
737,5,5,884314664
737,9,4,884314644
737,0,4,884314693
737,13,4,884314664
737,9,3,884314970
737,8,4,884314881
737,13,5,884315175
737,7,4,884314740
737,3,4,884314993
737,16,5,884315175
737,1,4,884314970
737,12,4,884314922
737,6,3,884314694
737,10,4,884315066
737,2,5,884314970
737,3,2,884314740
737,13,3,884315127
738,6,4,875349850
738,2,4,875351530
738,15,4,875351773
738,7,4,875349807
738,11,3,875353813
738,5,4,875350157
738,7,2,875349111
738,13,4,892957753
738,1,4,875349895
738,14,4,875351873
738,3,5,892844112
738,9,4,875350720
738,1,2,875351906
738,10,4,875348856
738,5,5,892844079
738,11,4,875348442
738,18,4,875352737
738,17,4,875349584
738,10,3,875350086
738,12,5,892844112
738,9,5,875349584
738,12,4,875351299
738,0,5,875350316
738,3,4,892958170
738,1,5,892844112
738,4,4,875349968
738,7,3,875352679
738,6,5,892844079
738,11,5,892844079
738,5,3,892938330
738,17,3,875351299
738,3,3,875350913
738,6,3,875351346
738,13,2,875348571
738,16,4,875350418
738,0,3,875353105
738,0,4,875350122
738,9,3,875350944
738,16,3,875351872
738,18,3,875351956
738,15,5,892844079
738,5,2,875349968
738,3,2,892938254
738,2,5,892844111
738,13,3,892958137
738,14,5,892844112
738,4,3,892938181
738,17,5,892844079
738,12,3,875351438
738,4,2,875350012
738,1,3,875350720
738,2,3,875351872
738,0,2,875351873
738,13,5,892844112
738,14,3,875350352
738,6,2,875349968
738,8,3,875352771
739,5,1,886958938
739,5,5,886958939
739,4,5,886825529
739,0,1,886959039
739,12,5,886959069
739,13,5,886958895
739,1,2,886825020
739,14,4,886958831
739,10,4,886825227
739,7,1,886958860
739,1,5,886959039
739,3,1,886825083
739,17,1,886958972
739,17,5,886825529
739,8,5,886825529
739,3,3,886958972
739,15,2,886958831
739,3,4,886958938
739,18,4,886958938
739,16,4,886959115
739,16,5,886825529
739,10,3,886825083
739,9,1,886959039
739,7,4,886958831
739,3,5,886958860
739,2,5,886959115
739,16,1,886958831
739,4,4,886958939
739,1,4,886958938
739,12,4,886958895
739,6,5,886825529
740,18,2,879522872
740,1,5,879523187
740,11,3,879522681
740,9,3,879522681
740,15,3,879522781
740,18,3,879522839
740,15,4,879523187
740,5,3,879522814
740,5,2,879522753
740,17,5,879523187
740,3,3,879522814
740,7,1,879522906
740,9,4,879523187
740,12,4,879523187
740,4,4,879523187
740,14,4,879523187
740,3,4,879523187
740,17,4,879523187
740,7,3,879522872
741,17,3,891458647
741,5,4,891018507
741,10,2,891457395
741,2,5,891456718
741,12,3,891455516
741,13,2,891040490
741,2,3,891457483
741,9,3,891458249
741,4,5,891456083
741,8,3,891458098
741,0,3,891457342
741,6,3,891018400
741,11,2,891456040
741,6,4,891456615
741,5,3,891018339
741,3,5,891018303
741,1,3,891455671
741,17,2,891455711
741,17,4,891456776
741,7,2,891455766
741,10,4,891018550
741,11,3,891457456
741,15,4,891456573
741,3,4,891018070
741,16,3,891455610
741,14,5,891456827
741,14,3,891457395
741,3,1,891457506
741,15,5,891018507
741,15,2,891455792
741,14,4,891018266
741,0,2,891018400
741,5,5,891457855
741,10,3,891457456
741,7,1,891455880
741,8,1,891019587
741,18,4,891018303
741,7,3,891040277
741,2,2,891018366
741,4,1,891455855
741,9,5,891018221
741,13,4,891019625
741,2,4,891457424
741,9,4,891019587
741,18,5,891455735
741,1,5,891018339
741,6,5,891018460
741,18,3,891458539
741,1,4,891455766
741,7,5,891018435
741,4,4,891457242
741,6,2,891457280
741,12,4,891457456
741,12,5,891018339
741,4,3,891457633
741,8,4,891019587
741,7,4,891457855
742,1,4,881335281
742,2,4,881335461
742,13,4,881335361
742,15,4,881335461
742,5,4,881335528
742,10,4,881335461
742,5,5,881335492
742,0,4,881335492
742,12,4,881335248
742,14,5,881335361
742,14,1,881335960
742,14,4,881335461
742,5,3,881335248
742,3,3,881336006
742,13,2,881336006
742,10,3,881335281
742,13,5,881335361
742,16,3,881335857
742,17,3,881005611
742,9,3,881005590
742,3,2,881335528
742,11,5,881005590
742,9,4,881335960
742,7,3,881335492
742,18,3,881335492
743,17,5,881277267
743,14,4,881277267
743,7,5,881277551
743,16,4,881277357
743,17,3,881277551
743,3,3,881277656
743,9,5,881278061
743,15,4,881277267
743,5,4,881277656
743,9,2,881277656
743,15,3,881277855
743,10,5,881277855
743,3,5,881277892
743,17,2,881277690
743,18,3,881277750
743,4,2,881277314
743,12,3,881277656
743,7,3,881278061
743,5,5,881277962
743,9,4,881277931
743,3,2,881277690
743,15,1,881277800
743,7,4,881277656
743,11,5,881277357
743,10,3,881277931
743,4,3,881277357
743,2,4,881277551
743,12,5,881277931
743,15,5,881277931
743,3,4,881277267
743,18,5,881277357
743,13,4,881277962
743,1,3,881277602
744,11,5,881170575
744,7,3,881171420
744,16,3,881171857
744,4,4,881171420
744,9,3,881170416
744,14,5,881170528
744,1,2,881172357
744,13,3,881171482
744,3,4,881171839
744,17,3,881170528
744,9,4,881171907
744,8,4,881171452
744,6,3,881171420
744,1,4,881171926
744,12,3,881172357
744,4,5,881171482
744,17,5,881171820
744,10,4,881171907
744,13,5,881171481
745,3,5,880123905
745,13,1,880123335
745,13,2,880122986
745,13,3,880123696
745,4,4,880123262
745,1,1,880123905
745,16,3,880123671
745,5,5,880122809
745,0,1,880123905
745,15,2,880123205
745,0,5,880123905
745,11,3,880123720
745,8,4,880123627
745,14,3,880122863
745,5,1,880122907
745,18,2,880122948
745,17,3,880123540
745,2,4,880122863
745,2,2,880123572
745,1,4,880123399
745,10,1,880123905
745,3,3,880123179
745,7,4,880123019
745,5,2,880123572
745,12,2,880122928
745,8,1,880123361
745,0,4,880123416
745,6,5,880123751
745,11,5,880123069
745,12,5,880123905
745,5,3,880123361
745,10,2,880122965
745,17,4,880122475
745,17,5,880123572
745,6,3,880123751
745,9,2,880123671
745,10,5,880123905
745,1,2,880122809
745,14,4,880123243
745,7,3,880123696
745,9,1,880123905
745,7,5,880123905
745,18,3,880123517
745,17,2,880123609
745,12,3,880123205
745,11,2,880123314
745,9,4,880123361
746,7,4,885075790
746,12,1,885075476
746,17,4,885075211
746,2,1,885075655
746,1,4,885075714
746,4,4,885075337
746,0,4,885075337
746,15,4,885075497
746,18,4,885075756
746,10,3,885075497
746,3,2,885075476
746,5,5,885075367
746,6,2,885075476
746,5,4,885075399
746,8,4,885075304
746,13,4,885075243
746,5,3,885075612
746,14,5,885075539
746,7,3,885075337
746,1,2,885075399
746,13,2,885075243
746,12,5,885075518
746,1,5,885075211
746,11,5,885075211
746,12,4,885075165
746,14,3,885075211
746,13,5,885075304
746,18,3,885075211
746,17,3,885075399
746,1,3,885075304
746,3,4,885075304
746,4,3,885075304
746,0,2,885075476
746,0,3,885075211
746,2,3,885075304
746,16,3,885075790
746,15,3,885075434
746,11,4,885075337
746,3,5,885075243
746,9,3,885075304
746,6,4,885075337
746,13,3,885075267
746,12,3,885075824
746,10,5,885075166
747,5,4,888638958
747,4,2,888734152
747,17,5,888639138
747,12,3,888732747
747,7,4,888639176
747,13,2,888640180
747,9,2,888640046
747,13,3,888733348
747,1,4,888639272
747,18,5,888638091
747,12,4,888639272
747,12,5,888639362
747,6,5,888732899
747,12,2,888733218
747,0,5,888732695
747,2,5,888639014
747,4,5,888732719
747,13,4,888733415
747,5,5,888638958
747,10,5,888640916
747,2,2,888640776
747,1,1,888733387
747,9,3,888733480
747,15,5,888638876
747,14,5,888732899
747,11,5,888639823
747,8,5,888639780
747,9,5,888732899
747,15,1,888733314
747,16,5,888640099
747,13,5,888639642
747,4,4,888640180
747,18,3,888640180
747,1,3,888638508
747,3,3,888640916
747,10,1,888734152
747,1,5,888640180
747,10,3,888640136
747,7,5,888639222
747,11,1,888733415
747,0,2,888639685
747,2,1,888733480
747,14,3,888734152
747,18,4,888733537
747,11,2,888638335
747,0,3,888640222
747,8,4,888733348
747,15,4,888639780
747,2,3,888733182
747,3,5,888639480
747,2,4,888733182
747,3,2,888639780
747,7,2,888640731
747,6,1,888733313
747,11,4,888638774
747,3,4,888640392
747,7,3,888732695
747,6,3,888733510
747,16,2,888640475
747,6,2,888639437
747,0,4,888640305
747,14,4,888639481
747,17,3,888640648
747,16,4,888639015
747,6,4,888639642
747,17,4,888733387
747,9,4,888640915
747,10,2,888640180
747,10,4,888638335
747,5,3,888640099
747,8,3,888639362
747,1,2,888640648
747,18,2,888638876
747,4,1,888732921
747,16,1,888638335
747,15,3,888733387
747,16,3,888638957
747,4,3,888639362
748,14,5,879454475
748,8,3,879455410
748,1,3,879454584
748,3,5,879454383
748,9,5,879454428
748,12,5,879454428
748,14,1,879455186
748,2,3,879454602
748,10,3,879454522
748,13,5,879454831
748,16,3,879454930
748,15,4,879454172
748,11,4,879455221
748,11,5,879454081
748,3,2,879454476
748,12,4,879454584
748,0,4,879454208
748,4,4,879454773
748,2,4,879454998
748,4,3,879455083
748,17,4,879455167
748,0,3,879454455
748,10,4,879454455
748,4,1,879454573
748,14,3,879454546
748,6,4,879454428
748,13,2,879454233
748,15,5,879454498
748,1,5,879454662
748,4,2,879455040
748,4,5,879455019
748,7,4,879454707
748,5,5,879454773
748,15,3,879454880
748,18,4,879454749
748,7,3,879454630
748,9,3,879454879
748,16,4,879454958
748,5,4,879454208
748,13,4,879454707
748,3,4,879454630
748,6,3,879454958
748,18,3,879454998
748,8,4,879454998
748,5,3,879454302
748,3,3,879454171
748,1,4,879455083
748,9,4,879454958
749,13,5,878848069
749,16,4,878850657
749,9,3,878850703
749,12,4,882804506
749,9,4,878848098
749,11,4,878846265
749,14,4,878847576
749,9,5,878847171
749,7,3,878846384
749,2,5,878847887
749,8,4,878848217
749,5,2,881602596
749,1,5,878847498
749,2,4,878849375
749,2,1,878850015
749,7,4,878846384
749,10,1,878850456
749,5,5,879788762
749,15,5,878847576
749,4,5,878847541
749,18,5,878849829
749,6,4,878850107
749,1,1,878849682
749,17,4,878846423
749,10,5,878846998
749,14,5,878847804
749,4,4,878848483
749,1,4,878847286
749,4,1,878850533
749,3,5,878847327
749,12,5,878847209
749,0,5,878848828
749,11,5,878847835
749,6,5,878848405
749,15,4,878847862
749,3,1,878848483
749,0,2,878848951
749,15,2,878848137
749,10,3,878849929
749,17,3,878850107
749,18,3,878850186
749,16,5,878847765
749,1,3,878849482
749,8,2,878850656
749,18,4,878850212
749,8,3,878850429
749,15,3,878849534
749,6,3,878850533
749,13,4,879788916
749,4,3,878848951
749,11,3,878848639
749,2,3,878848272
749,3,3,878850333
749,16,2,878850565
749,14,3,878849586
749,5,4,878847954
749,10,4,878848369
749,5,3,878849177
749,0,3,878850724
749,3,4,878846654
749,16,3,878846422
749,11,2,878847645
749,12,3,878848333
749,9,2,878850533
749,3,2,878849829
749,6,2,878848673
749,18,2,878847404
749,13,3,878848795
749,13,2,878846423
749,0,4,878847076
749,1,2,878850212
749,12,2,878850084
749,8,1,878850703
749,12,1,878850656
749,17,5,878847612
749,6,1,881073081
749,7,2,881602674
750,4,1,879446013
750,1,4,879445755
750,16,4,879445911
750,15,3,879446013
750,8,3,879446271
750,11,3,879445755
750,8,4,879446114
750,9,4,879445961
750,7,1,879445877
750,2,4,879445877
750,4,4,879446013
750,5,4,879445961
750,18,2,879445877
750,0,3,879445877
750,3,4,879445755
750,18,1,879445911
750,0,4,879446013
750,7,2,879446215
750,2,2,879446014
750,12,3,879446114
750,7,3,879446013
750,18,3,879446013
750,16,3,879446216
750,18,4,879445911
750,2,1,879446215
750,17,3,879446215
751,4,1,893113145
751,0,4,889133556
751,4,4,889134483
751,10,3,889297524
751,1,5,889133106
751,2,2,889298694
751,14,5,889134533
751,3,4,889132776
751,11,3,887134587
751,5,4,889298463
751,15,3,889134186
751,6,3,889299155
751,18,2,889297615
751,8,2,889299290
751,10,2,889135211
751,18,3,889297178
751,3,5,888871900
751,11,1,889133177
751,12,5,889132162
751,17,3,889133334
751,2,4,889298116
751,15,4,889133429
751,1,1,889134419
751,14,4,889134420
751,17,4,889134419
751,18,1,889298379
751,6,4,889133334
751,7,3,889298051
751,4,5,889132808
751,1,3,889132162
751,1,2,889134393
751,2,3,888871900
751,12,3,889133106
751,9,2,889134419
751,8,4,889298622
751,2,5,889298093
751,16,5,887134816
751,11,5,889297927
751,9,3,889134483
751,10,5,889132397
751,13,3,889132966
751,15,2,889299249
751,7,4,889133602
751,8,5,889132849
751,4,2,889298074
751,5,2,888871738
751,18,5,889133291
751,8,1,889299429
751,3,3,889299391
751,6,5,889132252
751,11,4,889134237
751,14,2,889297948
751,16,4,889297670
751,12,4,889298660
751,16,3,889132657
751,18,4,889132775
751,17,5,889132966
751,10,4,889297239
751,0,5,889134419
751,0,1,888871598
751,9,4,889299175
751,12,1,889299637
751,1,4,889133240
751,14,3,889299290
751,13,4,889134332
751,0,3,889298912
751,2,1,889132375
751,0,2,889299503
751,7,2,887135437
751,7,5,889132896
751,13,2,889299133
751,13,5,889133012
751,16,2,889299043
751,9,5,889133064
752,4,5,891208451
752,3,5,891208451
752,17,2,891208170
752,0,4,891208261
752,4,4,891208077
752,12,3,891208329
752,16,4,891208452
752,6,3,891208170
752,12,2,891207940
752,2,4,891208212
752,7,4,891208392
752,11,3,891208126
752,11,2,891207791
752,18,1,891208261
752,9,5,891208452
752,17,5,891208451
752,18,4,891208299
752,13,3,891208299
752,8,4,891207846
752,2,2,891208126
752,12,5,891208451
752,7,3,891207983
752,13,1,891207846
752,17,4,891208077
752,9,2,891207791
752,7,1,891208077
752,16,3,891208036
752,2,3,891207898
752,6,1,891207791
752,10,4,891208212
752,4,1,891208299
752,1,1,891207940
752,13,2,891208036
752,3,1,891207898
752,9,3,891208261
752,5,4,891207846
752,1,4,891207940
752,5,5,891208452
752,6,4,891208170
752,3,3,891207983
752,9,4,891208170
752,10,3,891207791
752,0,1,891208261
752,15,3,891208329
752,11,4,891207845
752,17,3,891208212
752,2,5,891208451
753,5,2,891401167
753,12,4,891401902
753,5,4,891400364
753,9,5,891399737
753,7,4,891402379
753,9,2,891401167
753,8,1,891402379
753,10,3,891401457
753,16,4,891401457
753,0,4,891399686
753,3,5,891399367
753,6,5,891402272
753,14,5,891401457
753,5,3,891402323
753,2,4,891402240
753,14,4,891399477
753,3,4,891401665
753,1,3,891399477
753,8,2,891401410
753,12,1,891401798
753,13,3,891402240
753,15,4,891401901
753,5,1,891401851
753,17,4,891399477
753,1,1,891401366
753,10,4,891401851
753,4,4,891401757
